sample_id,source_type,zotero_item_key,attachment_key,journal,journal_tier,article_title,year,doi,figure_id,pdf_page,caption,relevance_score,target_primary_purpose,asset_visibility,asset_path,pixel_width,pixel_height,sha256,license_status,redistribution_allowed,counted_toward_private_100,visual_inspection_status,notes,topics,crop_bbox_pt,dpi,third_party_risk,source_pdf_sha256
ZOT-HJAAZ9NZ-SKTAN8CE-FIG1-P6,zotero_pdf,HJAAZ9NZ,SKTAN8CE,Trends in Microbiology,other,Beyond methanogenesis: expanding roles for methanogenic archaea,2026,10.1016/j.tim.2026.04.005,Figure 1,6,"Figure 1. Proposed coupling of three classic methanogenic pathways with Fe(III) reduction in iron minerals. (A) Hydrogenotrophic methanogenesis in M. thermautotrophicus, an obligate CO2 reducer. (B) Methylotrophic methanogenesis in M. mazei. (C) Acetotrophic methanogenesis in M. acetivorans. Atp: ATP synthase; CoMS–SCoB: coenzyme M–coenzyme B heterodisulﬁde; Cyt c: multiheme cytochrome c; Ech: energy-conserving hydrogenase; EhaA-T: energy-converting hydrogenases; F420: coenzyme F420; Fd: ferredoxin; Fpo: membrane-bound F420 dehydrogenase; Frh/FrhABG: F420-reducing hydrogenases; Fwd: formyl-methanofuran dehydrogenase; HdrABC: heterodisulﬁde reductases; HdrED: membrane-bound heterodisulﬁde reductase; H4SPT/H4MPT: tetrahydrosarcinapterin; HSCoB: coenzyme B; HSCoM: coenzyme M; Mcr: methyl- coenzyme M reductase; Mer: F420-dependent methylene-H4MPT reductase; MF: methanofuran; MP: methanophenazine; Mrp: multisubunit sodium/proton antiporter; Mta: methanol-speciﬁc corrinoid protein coenzyme M methyltransferase; Mtd: F420- dependent methylene H4SPT dehydrogenase; Mtr: CH3-H4SPT:HSCoM methyltransferase; MvhADG: heterodisulﬁde reductase-associated hydrogenase; Nha: Na+/H+ antiporter; Rnf: homolog of the Rhodobacter nitrogen ﬁxation complex; Vho: methanophenazine-reducing hydrogenase. Adapted from Guo et al [34] and Prakash et al [22], respectively.",62,material_microbe_interface,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Trends-in-Microbiology\HJAAZ9NZ\ZOT-HJAAZ9NZ-SKTAN8CE-FIG1-P6.png,1273,950,7cd0bfa7dd063f1fbcb989e7ed3c97782d6f29e054b822d924f508584748aefc,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Third-party reproduction/adaptation credit detected; public reuse prohibited pending review. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;soluble_donors_mediators;oxygen_redox_interfaces;material_microbe_interfaces,"52.72,108.40,419.26,381.73",250,flagged,f74ad5beda0a58ee38379512a1fc7cdf1c4d27e7af4a4b143972b252a36d8bf0
ZOT-HKIZ3I85-GKR7TU4P-FIG4-P7,zotero_pdf,HKIZ3I85,GKR7TU4P,Angewandte Chemie International Edition,other,A <i>De Novo</i> Auto‐Activated Solar‐Driven Biohybrid System for Hydrogen Production in Methanotrophic Cells,2025,10.1002/anie.202419973,Figure 4,7,Figure 4. Solar-driven H2 production from methane in PBS. (a) Methanol accumulation in mutants of 5GB1-H02 and 5GB1-H03. (b) Solar-driven methanol production by 5GB1-H03 using 0.1 mg/L S-MV2+ with EDTA-2Na as a sacrificial agent under micro-aerobic conditions (N2 bubbling for 10 min) at 48 hrs. (c) Solar-driven H2 production under different light intensity. NADH/NAD+ ratio (inset) of the biohybrid system using 20 mg/L S-MV2+ under micro-aerobic condition at 24 hrs. (d) Solar-driven H2 production rate and TON under different light intensity. (e) Solar-driven H2 production yield of auto-activated biohybrid system. (f) Photoelectron transfer studies of H2 production and methane utilization by 5GB1-H03 in PBS. (g) Schematic mechanism for photoelectron transfer in methanotrophic resting cells. This figure was created using BioRender with permission (publication license: TM27IO3 C5E). Data are presented as mean  s.d. (n=3).,62,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Angewandte-Chemie-International-Edition\HKIZ3I85\ZOT-HKIZ3I85-GKR7TU4P-FIG4-P7.png,1621,1538,89e74cd593b0dc0ad04734a67281569165cb72c95421323adfd710525eb04b49,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Third-party reproduction/adaptation credit detected; public reuse prohibited pending review. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer;soluble_donors_mediators;material_microbe_interfaces,"64.32,55.81,530.96,498.48",250,flagged,535aaaaf9b5037c561ccbf0cc3c79c6de926cdea6f8dcd495a1f34c9d530b5e5
ZOT-ZUQEZDGQ-9SLCTHIN-FIG4-P6,zotero_pdf,ZUQEZDGQ,9SLCTHIN,Journal of the American Chemical Society,other,Reversing Electron Transfer Chain for Light-Driven Hydrogen Production in Biotic–Abiotic Hybrid Systems,2022,10.1021/jacs.2c00934,Figure 4,6,Figure 4. Proposed mechanism of the light-driven hydrogen production by the S. oneidensis MR-1-CdS photosynthetic system. The numbers 1−4 show the pathways of hydrogen production.,61,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Journal-of-the-American-Chemical-Society\ZUQEZDGQ\ZOT-ZUQEZDGQ-9SLCTHIN-FIG4-P6.png,862,603,952e80cd43041eb234ca7a9c54c2158cd6273182ca758cbbc9dc216ff805a59b,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,electron_transfer;soluble_donors_mediators,"47.48,199.98,295.46,373.30",250,not_detected_in_caption_not_cleared,7de9518c3e13dc711fed98de1a5a1e6304c9a0f1ac5e78ef3bc2346bda81c441
ZOT-6NV7H8SC-8ARZXCQK-FIG2-P5,zotero_pdf,6NV7H8SC,8ARZXCQK,Nature Communications,core,Methanoperedenaceae archaea: a 20-year research journey,2026,10.1038/s41467-026-69699-0,Figure 2,5,"Fig. 2 | Fundamental breakthroughs in the understanding of Methanoper- edenaceae archaea. Fundamental discoveries include, but are not limited to, the identiﬁcation of diverse electron acceptors (a), extracellular electron transfer mechanisms (b), diverse electron donors (c), and extrachromosomal genetic ele- ments (d). The level of evidence for the depicted ﬁndings and pathways is indicated as follows: red dashed arrows indicate putative pathways based on genomic pre- diction; green dotted arrows indicate pathways supported by microbial activity assays, genomic, and transcriptomic data; green solid arrows indicate well-deﬁned pathways with robust physiological and biochemical evidence. Notably, not all of the depicted metabolic functions are conserved across different Methanoper- edenaceae species. For instance, the nitrate reductases (narGH) are present in “Ca. M. nitroreducens” but absent in “Ca. M. ferrireducens”9. Likewise, the formate and hydrogen-related genes were only detected in several species, such as “Ca. M. MGW-1”47. Instead, the EET ability enabled by MHCs appears to be universal across all Methanoperedenaceae archaea.",60,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Communications\6NV7H8SC\ZOT-6NV7H8SC-8ARZXCQK-FIG2-P5.png,1697,1042,0216c557433b97e139909b3a72625e0219c30789c1b7bf36531a500fbd8dae39,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer;soluble_donors_mediators;environmental_microbiology_engineering,"56.37,44.82,544.71,344.52",250,not_detected_in_caption_not_cleared,006919ca7a83f9a83b0c084ed0117bb7d7b20f90f044f89938b3a1124f0c8ed8
ZOT-XREI87CV-KQZ6SYI7-FIG6-P9,zotero_pdf,XREI87CV,KQZ6SYI7,Advanced Science,other,Non‐Respiratory Extracellular Electron Transfer Competes with Nitrogenase for Electrons in <i>Rhodopseudomonas Palustris</i>,2025,10.1002/advs.202501376,Figure 6,9,"Figure 6. The mechanism of anode reduction during photosynthetic nitrogen ﬁxation by R. palustris TIE-1. a) Diﬀerential gene expression analysis of R. palustris TIE-1 growing with a poised anode versus without a poised anode. Genes include those that encode (1) Acyl-CoA synthetase, (2) enzymes participating in the tricarboxylic acid cycle, (3) enzymes participating in the Glyoxylate cycle, (4) ATP synthase, (5) enzymes participating in the CBB cycle, (6) pio operon, (7) c-type cytochrome, (8) Ni/Fe-hydrogenase, (9) ﬁx complex, (10) PFOR, (11) ferredoxin and ﬂavodoxin, (12) enzymes participating in the ammonium assimilation, (13) nitrogenase, (14) pilus, (15) exopolysaccharide, (16) ﬂagellar. b) Maximum current density of WT and WTΔpioABC mutant in photo-e-BNF systems. Data were presented as mean ± SD (n = 3). Statistical analysis was performed using two-tailed Student’s t-tests (b). ** p < 0.01.",60,comparative_perturbation,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Advanced-Science\XREI87CV\ZOT-XREI87CV-KQZ6SYI7-FIG6-P9.png,1695,854,882cc0bd12d37bcc42e5de4d04003e24331f2459fa5314ddc9b6a86f91f000f1,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,RP_carbon_fixation;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,"54.85,72.91,542.85,318.71",250,not_detected_in_caption_not_cleared,e99fa75d4726a3461e84706bd228cdcfa8f6c38255ffe4c8da4807ebf2472513
ZOT-LDNRIZQ4-AJ2JIVVA-FIG4-P4,zotero_pdf,LDNRIZQ4,AJ2JIVVA,Nature,other,Single cell activity reveals direct electron transfer in methanotrophic consortia,2015,10.1038/nature15512,Figure 4,4,"Figure 4 | A proposal for the energy metabolism of ANME-2a. The syntrophic half-reaction for ANME-2a is CH4 1 2H2O R CO2 1 8e2 1 8H1. Reducing equivalents from methane are generated through the methyl branch of the Wood–Ljungdahl pathway and are deposited in the membrane-bound methanophenazine pool (Mp/MpH2) via reactions at the Hdr, Fpo, and Rnf complexes, which oxidize CoM-SH/CoB-SH, F420H2, and Fdred, respectively. All proteins involved in the reverse methanogenesis pathway (green) have been identified in the ANME-2a genome27. We have identified proteins (orange) in the ANME-2 genomes that may be responsible for extracellular electron transport as outlined in the text. Haem groups are shown schematically as in Fig. 3, and the number of haems predicted to be bound by the peptide (CxxCH motifs) is indicted.",58,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature\LDNRIZQ4\ZOT-LDNRIZQ4-AJ2JIVVA-FIG4-P4.png,904,607,cefefea8396b6e818a4fff78f8e11c1f28c32a3d3915efc3c4cebb7d1f218e71,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;microbial_cross_feeding;electron_transfer,"32.85,460.11,293.13,634.68",250,not_detected_in_caption_not_cleared,8ade3c50c7a16f0e6321a22a8e86bb8ac145868fbddaa33ce756c750915b368d
ZOT-TWUXCRM4-IHWKQZBT-FIG6-P10,zotero_pdf,TWUXCRM4,IHWKQZBT,Nature Communications,core,Nitrous oxide respiration in acidophilic methanotrophs,2024,10.1038/s41467-024-48161-z,Figure 6,10,"Fig. 6 | Metabolic reconstruction and transcriptional response of Methylocella tundrae T4 cells to O2-replete (CH3OH + O2) and anoxic (CH3OH + N2O) methanol-oxidizing growth conditions. The genes used to reconstruct the metabolic pathway are listed in Table S5. The gene products are shaded according to the relative fold change (Log2FC) in gene expression between cells grown under anoxic (CH3OH + N2O) and O2-replete (CH3OH + O2) conditions. Genes up- regulated in CH3OH + N2O-grown cells are shown in teal green, while those up- regulated in CH3OH + O2-grown cells are shown in purple. Note that proteins are not drawn to scale. Methanol oxidation: Methanol is oxidized to formaldehyde in the periplasmic space by the PQQ-dependent methanol dehydrogenase (Xox- and Mxa-type), T4_03519–21, T4_00353–5, and T4_01862–76. The NAD(P)+-dependent alcohol dehydrogenase (T4_03199) may also be involved in methanol oxidation to formaldehyde in the cytoplasmic space during anaerobic growth on methanol. Formaldehyde oxidation to formate then proceeds via the tetra- hydromethanopterin (H4MPT) pathway, and C1 incorporation into the serine cycle is mediated by the tetrahydrofolate (H4F) carbon assimilation pathway. The Calvin- Benson-Bassham pathway is also a possible route for CO2 ﬁxation. Nitrous oxide reduction: N2O is reduced to N2 through the activity of nitrous oxide reductase in the periplasmic space. Electron transfer to NosZ occurs via cytochrome c from the cytochrome bc1 (Qcr) complex136,137. Electron transfer to the NosZ may also involve direct interaction with methanol dehydrogenase C-typecytochrome (XoxG, MxaG). The NosR protein may be involved in the transfer of electrons to NosZ (refs. 136,137).",58,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Communications\TWUXCRM4\ZOT-TWUXCRM4-IHWKQZBT-FIG6-P10.png,1737,1123,f4d84a45659317b6eb2ccc9178bb93a7170b61e27cc740ac23a9d6103448d470,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,"50.47,44.77,550.47,367.98",250,not_detected_in_caption_not_cleared,f86c6ea48f235644fd38139e88e0e5846168d0b94dad66834a5edef104871ddc
ZOT-JTMW87NI-J3V79QMF-FIG10-P10,zotero_pdf,JTMW87NI,J3V79QMF,Water Research,core,Intra/extracellular electron transfer for aerobic denitrification mediated by in-situ biosynthesis palladium nanoparticles,2021,10.1016/j.watres.2020.116612,Figure 10,10,Fig. 10. Proposed impact mechanism of bio-Pd(0) on the intra/extracellular electron transfer of aerobic denitriﬁcation by B. megaterium Y-4.,57,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Water-Research\JTMW87NI\ZOT-JTMW87NI-J3V79QMF-FIG10-P10.png,1799,659,5fc21a55fbb32596173fc1cc5a39d87200efc59c0cd7bee70d5e8f4ed018e776,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",electron_transfer,"38.63,209.36,556.63,398.60",250,not_detected_in_caption_not_cleared,4e222ccdb5976ed76eae6a1d390acfe831eaca257ecab61a06dfa0ca04981cc2
ZOT-W7L5EHV7-NXST2C32-FIG1-P2,zotero_pdf,W7L5EHV7,NXST2C32,Environmental Science & Technology,core,Rhamnolipid Modulates Microbial Interspecies Electron Transfer for Synchronous Sulfidogenesis and Acidogenesis from Mariculture Solid Wastes,2026,10.1021/acs.est.5c16493,Figure 1,2,"Figure 1. Schematic diagram of the IET between electron-donating and electron-accepting bacteria. Interspecies hydrogen transfer (a) and DIET via redox mediator (b), conductive pili (c), and cytochrome c (d).",57,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\W7L5EHV7\ZOT-W7L5EHV7-NXST2C32-FIG1-P2.png,856,519,9df0c381c5887a5cdeee18e7b599b953a326301bac977c2e5207678ef8f9b1d4,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,microbial_cross_feeding;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces;material_microbe_interfaces;environmental_microbiology_engineering,"48.27,320.96,294.55,470.07",250,not_detected_in_caption_not_cleared,5bc4065209be06ea1d9bad9c60aa8afaaa7dc836b658955b895ebd2362217f90
ZOT-ZEMR5578-MVJMFUN7-FIG5-P9,zotero_pdf,ZEMR5578,MVJMFUN7,ISME Communications,other,Ferrihydrite-mediated methanotrophic nitrogen fixation in paddy soil under hypoxia,2024,10.1093/ismeco/ycae030,Figure 5,9,"Figure 5. Proposed metabolic pathway for Fe(III)-mediated methanotrophic BNF by the methanotroph/methylotroph; Ru-5P: ribulose 5-phosphate, H6P: hexose 6-phosphate, F6P: fructose 6-phosphate, F1,6P: fructose 1,6-bisphosphate, GAP: glyceraldehyde 3-phosphate, 1,3-BPG: 1,3-bisphosphoglycerate, 3PG: 3-phosphoglycerate, 2PG: 2-phosphoglycerate, PEP: phosphoenolpyruvate, G6P: glucose-6-phosphate, 6PGL: 6-phosphogluconolactone, 6PG: 6-phosphogluconate, KDPG: 2-keto-3-deoxy-6-phosphogluconate, DHBP: 3,4-dihydroxy-2-butanone 4-phosphate, DMRL: 6,7-dimethyl-8-ribityllumazine, FMN: flavin mononucleotide, FAD: flavin adenine dinucleotide, FldHq/FldSq: flavodoxin hydroquinone/semiquinone, RFox/RFred: oxidized/reduced riboflavin, H4F: tetrahydrofolate, H4MPT: methenyltetrahydromethanopterin, Fe-Mbn: Fe-bound methanobactin.",57,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\ISME-Communications\ZEMR5578\ZOT-ZEMR5578-MVJMFUN7-FIG5-P9.png,1735,1414,5d94bd79d43b33e79ba443e6924cea64aa156a2e5da68ce41d5ec72f1c3000ce,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;soluble_donors_mediators;oxygen_redox_interfaces,"57.47,25.00,556.75,431.89",250,not_detected_in_caption_not_cleared,18e70572164abf320cb0cc9db6833a17761404af7b76aab0aeb397347b37edf7
